Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,Students
2011,Spring,2011-sp,ECE,440,Solid State Electronic Devices,DIS,0,3,1,1,3,2,6,5,2,1,1,0,3,0,"Liu, Gang L",28
2011,Spring,2011-sp,ECE,440,Solid State Electronic Devices,DIS,7,2,10,6,3,4,0,7,5,0,0,0,0,0,"Mohamed, Mohamed Y",44
2011,Spring,2011-sp,ECE,440,Solid State Electronic Devices,DIS,4,4,6,3,6,6,7,5,4,0,2,1,1,0,"Pop, Eric",49
2011,Spring,2011-sp,ECE,441,Physcs & Modeling Semicond Dev,LCD,6,3,3,1,12,0,1,2,0,0,0,0,1,0,"Leburton, Jean-Pierre",29
2011,Spring,2011-sp,ECE,442,Electronic Circuits,LEC,4,17,11,12,6,7,5,6,3,4,1,3,1,1,"Rosenbaum, Elyse",80
2011,Spring,2011-sp,ECE,444,IC Device Theory & Fabrication,DIS,0,6,4,6,5,5,2,0,0,0,0,0,1,0,"Li, Xiuling",29
2011,Spring,2011-sp,ECE,445,Senior Design Project Lab,LAB,8,11,24,13,10,6,7,3,0,1,1,1,2,0,"Carney, Paul S",87
2011,Spring,2011-sp,ECE,447,Active Microwave Ckt Design,LEC,3,7,5,3,3,0,0,0,0,0,0,0,1,0,"Feng, Milton",22
2011,Spring,2011-sp,ECE,450,"Lines, Fields, and Waves",DIS,3,13,0,11,4,1,1,0,1,0,1,0,0,0,"Kudeki, Erhan",35
2011,Spring,2011-sp,ECE,450,"Lines, Fields, and Waves",DIS,5,7,0,4,4,8,1,0,1,0,1,0,1,0,"Koksal, Adnan",32
2011,Spring,2011-sp,ECE,473,Fund of Engrg Acoustics,DIS,2,5,3,0,5,4,0,2,1,0,0,0,1,1,"O'Brien, William D",23
2011,Spring,2011-sp,ECE,481,Nanotechnology,LEC,6,11,1,0,3,0,0,2,0,0,0,0,0,2,"Lyding, Joseph W",23
2011,Spring,2011-sp,ECE,486,Control Systems,DIS,6,10,2,3,5,4,3,10,0,0,2,0,0,0,"Meyn, Sean P",45
2011,Spring,2011-sp,ECE,490,Introduction to Optimization,DIS,8,22,0,11,5,0,0,0,0,0,0,0,1,0,"Kumar, P R",47
2011,Spring,2011-sp,ECE,515,Control System Theory & Design,DIS,5,6,11,3,3,0,0,0,0,0,0,0,0,0,"Salapaka, Srinivasa M",28
2011,Spring,2011-sp,ECE,528,Analysis of Nonlinear Systems,DIS,4,7,4,3,1,0,0,0,0,0,0,0,2,0,"Beck, Carolyn L",21
2011,Spring,2011-sp,ECE,534,Random Processes,DIS,2,8,4,3,4,3,2,1,0,0,0,0,0,0,"Moulin, Pierre",27
2011,Spring,2011-sp,ECE,536,Integ Optics & Optoelectronics,DIS,3,12,4,3,1,1,0,0,0,0,0,0,0,0,"Chuang, Shun L",24
2011,Spring,2011-sp,ECE,549,Computer Vision,LCD,3,18,2,1,0,0,0,0,0,0,0,0,0,0,"Hoiem, Derek W",24
2011,Spring,2011-sp,ECE,576,Power System Dynm & Stability,DIS,5,15,0,2,0,0,0,0,0,0,0,0,0,0,"Sauer, Peter W",22
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,11,0,0,13,0,0,11,0,0,2,0,0,0,"Yang, Jie",37
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,7,0,0,11,0,0,10,0,0,7,0,1,0,"Ay, Deniz",36
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,27,0,0,9,0,0,2,0,0,1,0,0,0,"Yang, Jie",39
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,22,0,0,10,0,0,3,0,0,1,0,0,0,"Ay, Deniz",36
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,13,0,0,13,0,0,10,0,0,1,0,2,0,"Quintana Ashwel, Nicolas",39
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,16,0,0,10,0,0,6,0,0,3,0,0,0,"Rong, Kang",35
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,14,0,0,14,0,0,3,0,0,4,0,3,0,"Quintana Ashwel, Nicolas",38
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,16,0,0,9,0,0,5,0,0,3,0,1,0,"Rong, Kang",34
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,23,0,0,9,0,0,6,0,0,0,0,0,0,"Quintana Ashwel, Nicolas",38
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,15,0,0,13,0,0,6,0,0,1,0,0,0,"Rong, Kang",35
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,21,0,0,10,0,0,5,0,0,3,0,0,1,"Tvalodze, Salome",39
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,14,0,0,14,0,0,7,0,0,1,0,0,0,"Godwin-Jones, Luke A",36
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,25,0,0,10,0,0,4,0,0,0,0,0,0,"Tvalodze, Salome",39
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,18,0,0,13,0,0,2,0,0,0,0,0,0,"Wen, Hui",33
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,15,0,0,15,0,0,1,0,0,1,0,2,1,"Godwin-Jones, Luke A",34
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,13,0,0,16,0,0,3,0,0,1,0,1,0,"Wen, Hui",34
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,16,0,0,11,0,0,7,0,0,1,0,3,1,"Godwin-Jones, Luke A",38
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,16,0,0,12,0,0,5,0,0,1,0,0,1,"Wen, Hui",34
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,12,0,0,15,0,0,6,0,0,1,0,0,0,"Ay, Deniz",34
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,16,0,0,8,0,0,4,0,0,0,0,1,2,"Nepal, Atul",29
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,6,0,0,8,0,0,7,0,0,3,0,0,0,"Mele, Angelo",24
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,17,0,0,12,0,0,2,0,0,2,0,0,0,"Nepal, Atul",33
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,5,0,0,14,0,0,4,0,0,1,0,2,0,"Mele, Angelo",26
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,15,0,0,12,0,0,6,0,0,1,0,0,0,"Nepal, Atul",34
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,11,0,0,16,0,0,7,0,0,0,0,1,0,"Mele, Angelo",35
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,13,0,0,12,0,0,4,0,0,2,0,4,0,"Sen, Monalisa",35
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,13,0,0,12,0,0,5,0,0,4,0,1,0,"Riley, Blake",35
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,12,0,0,12,0,0,5,0,0,3,0,1,1,"Riley, Blake",33
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,12,0,0,11,0,0,5,0,0,1,0,0,0,"Riley, Blake",29
2011,Spring,2011-sp,ECON,102,Microeconomic Principles,Q,0,8,0,0,12,0,0,10,0,0,1,0,0,0,"Sen, Monalisa",31
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,2,5,3,4,7,5,2,6,1,2,3,1,1,0,"Karimi, Seyed Mohammad",42
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,1,2,5,5,8,6,2,3,1,1,3,1,1,0,"Liu, Zhiwei",39
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,0,2,9,7,6,3,2,6,1,0,2,2,0,0,"Karimi, Seyed Mohammad",40
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,1,5,7,2,13,3,3,4,2,0,0,0,0,0,"Liu, Zhiwei",40
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,1,5,11,7,4,1,4,3,2,0,2,2,0,0,"Karimi, Seyed Mohammad",42
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,1,8,4,3,7,9,4,3,1,2,0,0,0,0,"Liu, Zhiwei",42
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,3,8,7,4,4,2,3,4,4,0,1,0,1,0,"Sogo, Takeharu",41
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,2,7,1,2,4,4,3,8,2,1,2,2,2,1,"Fernandez, Santiago J",40
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,0,7,2,9,4,6,5,3,2,1,2,0,1,0,"Sogo, Takeharu",42
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,0,1,3,7,8,3,4,3,3,5,2,1,1,0,"Fernandez, Santiago J",41
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,2,2,7,3,2,5,4,6,1,1,1,4,3,0,"Sogo, Takeharu",41
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,0,1,4,9,8,4,3,4,2,1,2,2,1,0,"Fernandez, Santiago J",41
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,0,3,9,6,5,5,5,0,0,2,0,1,2,1,"Mavridis, Christos",38
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,0,2,6,3,6,4,3,6,3,4,2,0,2,0,"Hamidisahneh, Mehdi",41
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,1,7,1,6,5,5,5,2,3,2,1,0,1,0,"Mavridis, Christos",39
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,1,0,8,1,5,6,4,9,2,1,3,0,0,1,"Hamidisahneh, Mehdi",40
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,1,3,4,5,6,3,5,6,1,2,1,0,2,0,"Mavridis, Christos",39
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,Q,0,6,3,3,6,3,5,8,1,4,1,0,0,0,"Hamidisahneh, Mehdi",40
2011,Spring,2011-sp,ECON,103,Macroeconomic Principles,LCD,7,13,3,4,2,3,1,1,0,0,1,1,0,0,"Agirdas, Cagdas",36
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,2,8,5,4,7,0,0,4,0,0,2,0,1,1,"Soppelsa, Maria E",33
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,0,11,2,1,10,2,0,3,0,1,1,1,1,0,"Soppelsa, Maria E",33
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,0,9,1,3,8,0,2,1,0,2,1,0,0,0,"Shafer, Rachel C",27
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,0,11,1,3,8,1,0,3,0,2,1,0,0,0,"Kim, Dongwoo",30
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,1,10,1,1,8,0,2,3,0,0,0,0,1,0,"Kim, Dongwoo",27
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,1,8,2,4,6,3,3,2,0,0,1,0,1,1,"Atasoy, Hilal",31
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,1,10,1,1,8,0,2,3,0,1,0,1,1,0,"Atasoy, Hilal",29
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,0,10,0,4,7,0,0,7,0,0,0,0,0,0,"Atasoy, Hilal",28
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,0,8,0,0,9,2,0,3,0,1,3,1,1,0,"Kim, Dongwoo",28
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,2,11,3,4,10,1,1,5,0,2,0,0,0,0,"Shafer, Rachel C",39
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,1,7,1,2,5,4,1,5,1,1,1,0,0,0,"Margot, Diego",29
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,0,8,2,4,7,2,1,5,1,1,0,0,0,0,"Margot, Diego",31
2011,Spring,2011-sp,ECON,202,Economic Statistics I,LAB,1,8,2,3,2,3,0,2,2,1,3,0,0,0,"Margot, Diego",27
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,6,6,4,6,6,5,5,4,1,2,1,0,2,0,"Vachharajani, Vidisha N",48
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,2,3,7,5,9,5,4,8,0,2,4,0,1,0,"Vachharajani, Vidisha N",50
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,3,7,9,5,4,2,3,7,1,3,1,2,2,1,"Heydari Bararde, Yashar",49
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,3,5,2,4,7,1,2,4,1,3,5,1,4,1,"Heydari Bararde, Yashar",42
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,2,3,4,3,5,11,4,4,3,3,5,1,1,0,"Hagemann, Andreas S",49
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,1,7,5,5,10,5,3,6,2,1,2,1,2,0,"Hagemann, Andreas S",50
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,5,7,3,5,4,6,3,8,4,0,4,0,2,0,"Ghosh, Meenakshi",51
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,2,1,3,6,6,7,5,8,2,1,0,1,4,0,"Ghosh, Meenakshi",46
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,2,2,6,6,8,7,3,3,5,1,1,2,1,1,"Brown, Joshua J",47
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,4,10,3,8,5,8,1,5,3,1,1,1,0,1,"Brown, Joshua J",50
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,6,10,4,2,5,3,3,6,1,2,1,0,0,0,"Popov, Sergey",43
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,3,3,7,4,11,2,7,5,3,2,1,1,1,0,"Ribas, Rafael P",50
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,2,1,1,5,10,5,9,6,3,2,1,1,4,0,"Ribas, Rafael P",50
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,2,5,1,3,10,4,2,9,6,1,2,1,3,1,"Ghazi Kalahroud, Soroush",49
2011,Spring,2011-sp,ECON,203,Economic Statistics II,LAB,2,1,1,3,4,4,4,5,2,3,0,1,4,0,"Ghazi Kalahroud, Soroush",34
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,1,7,3,4,8,7,4,1,4,1,1,0,0,0,"Toossi Ardakani, Ali",41
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,5,8,5,12,10,4,6,4,1,0,1,0,2,0,"O'Dea, Dennis C",58
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,10,8,8,5,10,4,2,1,0,3,4,1,1,2,"Rashid, Salim",57
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,10,7,9,2,9,4,6,2,3,3,0,0,0,0,"Rashid, Salim",55
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,0,6,11,9,8,7,3,2,4,2,2,2,0,0,"Toossi Ardakani, Ali",56
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,2,4,5,9,11,5,5,3,3,2,3,2,0,0,"Arvin-Rad, Hassan",54
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,0,8,4,6,23,10,4,3,2,0,0,0,0,0,"Arvan, Lanny",60
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,2,4,2,15,7,6,7,5,4,2,2,1,2,0,"Arvin-Rad, Hassan",59
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,0,16,3,5,6,8,7,2,5,2,6,0,0,1,"Toossi Ardakani, Ali",60
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,1,6,5,1,4,1,2,4,5,0,1,0,5,0,"Carlson, Jeffrey L",35
2011,Spring,2011-sp,ECON,302,Inter Microeconomic Theory,LCD,4,8,8,3,12,5,5,5,1,6,1,0,1,0,"O'Dea, Dennis C",59
2011,Spring,2011-sp,ECON,303,Inter Macroeconomic Theory,LCD,1,5,10,17,28,16,11,17,6,5,0,0,1,1,"Petry, Joseph A",117
2011,Spring,2011-sp,ECON,411,Public Sector Economics,LCD,2,5,7,7,13,7,8,8,5,0,0,0,0,0,"Giertz, J F",62
2011,Spring,2011-sp,ECON,420,International Economics,LCD,11,54,33,31,42,16,9,17,1,0,0,0,0,1,"Baer, Werner",214
2011,Spring,2011-sp,ECON,440,Economics of Labor Markets,LCD,0,13,8,20,12,6,2,3,1,1,0,0,0,0,"Laschever, Ron A",66
2011,Spring,2011-sp,ECON,450,Development Economics,LCD,0,18,9,5,12,2,3,3,2,0,2,0,0,0,"Akresh, Richard S",56
2011,Spring,2011-sp,ECON,452,The Latin American Economies,LCD,4,37,56,48,58,9,2,1,0,0,0,0,0,0,"Baer, Werner",215
2011,Spring,2011-sp,ECON,471,Intro to Applied Econometrics,LCD,3,13,8,5,4,3,1,6,5,0,2,0,3,2,"Arvin-Rad, Hassan",53
2011,Spring,2011-sp,ECON,480,Industrial Comp and Monopoly,LCD,0,5,7,9,10,9,1,0,0,0,0,0,0,0,"Hong, Seung-Hyun",41
2011,Spring,2011-sp,ECON,484,Law and Economics,LCD,3,10,4,5,7,4,4,7,8,1,6,0,3,0,"Carlson, Jeffrey L",62
2011,Spring,2011-sp,ECON,490,Topics in Economics,LCD,0,15,20,20,0,1,0,0,0,0,0,0,0,0,"Arvan, Lanny",56
2011,Spring,2011-sp,ECON,490,Topics in Economics,LCD,2,5,6,14,15,5,3,2,0,1,0,0,0,0,"Krasa, Stefan",53
2011,Spring,2011-sp,ECON,502,Microeconomic Theory I,LEC,1,6,7,3,3,4,0,1,0,0,0,0,0,1,"Williams, Steven R",25
2011,Spring,2011-sp,ECON,507,Econometric Analysis,LEC,6,3,4,6,5,3,0,0,0,0,0,0,0,2,"Agiakloglou, Christos",27
2011,Spring,2011-sp,ECON,508,Applied Econometrics,LEC,5,10,9,8,12,2,0,0,0,0,0,0,0,0,"Agiakloglou, Christos",46
2011,Spring,2011-sp,ECON,508,Applied Econometrics,LEC,8,11,7,8,5,3,0,0,0,0,0,0,0,0,"Agiakloglou, Christos",42
2011,Spring,2011-sp,ECON,509,General Macroeconomic Theory,LCD,10,15,7,7,0,0,0,0,0,0,0,0,0,0,"Parente, Stephen L",39
2011,Spring,2011-sp,ECON,522,International Financial Econ,LCD,2,16,9,21,8,4,0,0,0,0,0,0,0,0,"Dias, Daniel",60
2011,Spring,2011-sp,ECON,550,Econ of Development and Growth,LCD,1,5,6,1,6,0,0,3,1,0,0,0,0,0,"Rashid, Salim",23
2011,Spring,2011-sp,ECON,563,Monetary Theory,LCD,4,7,4,11,6,4,0,0,0,0,0,0,0,0,"Zhao, Rui",36
2011,Spring,2011-sp,ECON,565,Math Econ I,LCD,3,2,6,8,4,1,0,0,0,0,0,0,0,0,"Polborn, Mattias K",24
2011,Spring,2011-sp,ECON,567,Microeconomics for Business,LCD,11,27,6,3,1,1,0,0,0,0,0,0,0,0,"Esfahani, Hadi S",49
2011,Spring,2011-sp,ECON,567,Microeconomics for Business,LCD,4,7,6,2,3,0,0,1,0,0,1,0,0,0,"Esfahani, Hadi S",24
2011,Spring,2011-sp,EIL,489,Theoretical Foundations of SLA,LCD,4,12,4,1,0,0,0,0,0,0,0,0,0,0,"Bishop, Hugh",21
2011,Spring,2011-sp,ENG,315,Learning in Community,LCD,4,5,4,3,3,1,1,0,1,0,0,0,1,1,"Litchfield, J B",23
2011,Spring,2011-sp,ENG,315,Learning in Community,LCD,6,10,3,0,0,3,0,0,0,0,0,0,0,0,"Litchfield, J B",22
2011,Spring,2011-sp,ENG,315,Learning in Community,LCD,0,20,4,4,1,0,0,0,0,0,0,0,0,0,"Litchfield, J B",29
2011,Spring,2011-sp,ENG,333,"Creativity, Innovation, Vision",LCD,7,7,2,3,3,0,0,0,0,1,0,0,0,0,"Litchfield, J B",23
2011,Spring,2011-sp,ENG,333,"Creativity, Innovation, Vision",LCD,2,11,3,2,2,0,1,0,1,0,0,0,0,0,"Litchfield, J B",22
2011,Spring,2011-sp,ENG,360,Lect in Engrg Entrepreneurship,LCD,7,25,1,2,14,4,4,6,2,0,1,0,10,0,"Magelli, Paul J",76
2011,Spring,2011-sp,ENG,460,Entrepreneurship for Engineers,LCD,0,10,2,3,1,0,0,3,2,0,2,0,3,1,"Magelli, Paul J",26
2011,Spring,2011-sp,ENG,471,Seminar Energy & Sustain Engrg,LEC,4,77,31,0,10,0,0,0,0,0,0,0,1,0,"Abelson, John R",123
2011,Spring,2011-sp,ENG,498,Special Topics,LCD,1,15,10,2,1,0,0,0,0,0,0,0,0,0,"Litchfield, J B",29
2011,Spring,2011-sp,ENG,571,Theory Energy & Sustain Engrg,LCD,4,34,4,0,2,1,0,0,0,0,0,0,0,0,"Abelson, John R",45
2011,Spring,2011-sp,ENGL,101,Intro to Poetry,LCD,5,3,8,4,3,6,0,0,4,0,0,0,0,0,"McCormick, Julie M",33
2011,Spring,2011-sp,ENGL,101,Intro to Poetry,LCD,0,16,8,3,4,2,2,0,0,0,0,0,0,0,"Rudy, Gwendolen A",35
2011,Spring,2011-sp,ENGL,101,Intro to Poetry,LCD,0,0,4,4,8,2,2,1,0,0,0,0,1,1,"Mohamed, Feisal",22
2011,Spring,2011-sp,ENGL,102,Intro to Drama,LCD,0,13,12,3,4,0,1,1,0,0,0,1,0,0,"Wood, Elaine S",35
2011,Spring,2011-sp,ENGL,102,Intro to Drama,LCD,0,6,9,3,7,0,2,1,0,0,0,0,0,1,"Fonzo, Kimberly L",28
2011,Spring,2011-sp,ENGL,104,Intro to Film,LCD,0,5,4,7,5,2,2,1,1,1,0,1,2,0,"McQuiston, Erin M",31
2011,Spring,2011-sp,ENGL,104,Intro to Film,LCD,0,8,5,5,9,2,0,2,1,0,0,1,0,0,"McQuiston, Erin M",33
2011,Spring,2011-sp,ENGL,104,Intro to Film,LCD,0,14,6,2,7,2,0,0,1,0,0,0,0,0,"Vredenburg, Jason",32
2011,Spring,2011-sp,ENGL,104,Intro to Film,LCD,3,4,3,4,7,5,3,2,0,0,0,4,0,0,"Capino, Jose B",35
2011,Spring,2011-sp,ENGL,104,Intro to Film,LCD,0,4,10,5,9,3,2,0,0,0,0,0,1,0,"Vredenburg, Jason",34
2011,Spring,2011-sp,ENGL,104,Intro to Film,LCD,0,9,6,3,7,1,1,0,0,0,1,1,1,0,"Larabee, Melissa K",30
2011,Spring,2011-sp,ENGL,104,Intro to Film,LCD,1,13,1,6,3,3,1,1,1,0,0,1,0,0,"Larabee, Melissa K",31
2011,Spring,2011-sp,ENGL,104,Intro to Film,LCD,0,10,2,3,7,1,2,1,0,0,1,1,2,0,"Condis, Megan A",30
2011,Spring,2011-sp,ENGL,104,Intro to Film,LCD,7,0,3,4,4,7,3,0,3,1,0,0,2,0,"Korman, Adam S",34
2011,Spring,2011-sp,ENGL,104,Intro to Film,LCD,2,2,12,6,2,1,0,2,5,1,2,0,0,0,"Ernstmeyer, Phillip W",35
2011,Spring,2011-sp,ENGL,104,Intro to Film,ONL,0,1,2,5,7,4,4,0,0,0,0,0,1,0,"Slobodnik, Sydney J",24
2011,Spring,2011-sp,ENGL,109,Intro to Fiction-ACP,LCD,0,5,10,4,2,1,0,0,0,0,0,1,0,0,"Gray, Sarah M",23
2011,Spring,2011-sp,ENGL,109,Intro to Fiction-ACP,LCD,10,9,2,0,1,1,0,1,0,0,0,0,0,0,,24
2011,Spring,2011-sp,ENGL,109,Intro to Fiction-ACP,LCD,2,12,4,1,3,0,1,0,0,0,0,0,1,0,"Dennis, Sarah",24
2011,Spring,2011-sp,ENGL,109,Intro to Fiction-ACP,LCD,3,5,2,2,3,4,2,0,0,0,0,0,0,0,"Wilcox, Kirstin R",21
2011,Spring,2011-sp,ENGL,109,Intro to Fiction-ACP,LCD,0,5,3,5,6,2,0,0,1,0,0,0,1,0,"Sahn, Sarah F",23
2011,Spring,2011-sp,ENGL,109,Intro to Fiction-ACP,LCD,0,4,6,5,3,0,2,0,2,0,0,0,1,0,"Alderfer, Sarah E",23
2011,Spring,2011-sp,ENGL,109,Intro to Fiction-ACP,LCD,0,7,7,6,1,0,0,0,0,1,0,0,2,0,"McLeer, Heather A",24
2011,Spring,2011-sp,ENGL,109,Intro to Fiction-ACP,LCD,0,0,4,3,3,5,1,3,0,1,0,0,1,0,"Brabant, Stephanie M",21
2011,Spring,2011-sp,ENGL,109,Intro to Fiction-ACP,LCD,0,9,0,2,3,2,1,0,0,0,0,1,4,0,"Crowell, Leslie A",22
2011,Spring,2011-sp,ENGL,109,Intro to Fiction-ACP,LCD,0,3,7,8,2,2,0,0,0,0,0,0,0,0,"Odom, Michael J",22
2011,Spring,2011-sp,ENGL,115,Intro to British Literature,LCD,0,7,8,7,1,1,1,2,0,1,0,0,0,0,"Skwarczek, Katherine A",28
2011,Spring,2011-sp,ENGL,115,Intro to British Literature,LCD,10,13,5,0,3,0,1,0,0,0,0,0,1,0,"Oneil, John C",33
2011,Spring,2011-sp,ENGL,116,Intro to American Literature,LCD,0,12,7,3,0,1,0,0,0,0,0,0,0,0,"Moss, Andrew P",23
2011,Spring,2011-sp,ENGL,116,Intro to American Literature,LCD,0,4,4,5,7,6,0,1,0,0,0,0,0,0,"Snow, Spencer",27
2011,Spring,2011-sp,ENGL,116,Intro to American Literature,LCD,0,13,4,6,6,2,0,1,0,0,0,0,0,1,"Girard, Melissa",32
2011,Spring,2011-sp,ENGL,116,Intro to American Literature,LCD,0,10,17,2,1,1,1,2,0,0,0,0,0,0,"Vincent, Jonathan E",34
2011,Spring,2011-sp,ENGL,116,Intro to American Literature,LCD,0,14,5,6,2,5,1,0,1,0,0,0,0,0,"Morris, David",34
2011,Spring,2011-sp,ENGL,119,Literature of Fantasy,LCD,7,1,4,3,3,2,0,0,0,0,1,0,4,0,"Ridgway, Franklin W",25
2011,Spring,2011-sp,ENGL,120,Science Fiction,LCD,0,8,7,12,4,3,0,0,0,1,0,0,0,0,"Thiess, Derek J",35
2011,Spring,2011-sp,ENGL,200,Intro to the Study of Lit,LCD,8,12,5,1,1,0,0,0,0,0,0,0,2,0,"Lee, Jean Y",29
2011,Spring,2011-sp,ENGL,200,Intro to the Study of Lit,LCD,0,21,3,1,3,2,0,0,0,0,0,0,0,0,"Holguin, Marilyn M",30
2011,Spring,2011-sp,ENGL,202,Medieval Lit and Culture,LCD,3,10,4,6,5,1,0,2,1,0,0,0,0,0,"Hubert, Ann M",32
2011,Spring,2011-sp,ENGL,206,Enlightenment Lit and Culture,LCD,6,7,3,2,5,2,0,1,0,1,1,0,1,0,"Wilcox, Kirstin R",29
2011,Spring,2011-sp,ENGL,207,Romantic Lit and Culture,LCD,0,6,8,5,3,2,0,5,1,0,1,1,2,0,"Sellers, Edward J",34
2011,Spring,2011-sp,ENGL,208,Victorian Lit and Culture,LCD,10,7,5,6,3,0,0,0,0,0,0,0,0,1,"Ramais, Thierry",31
2011,Spring,2011-sp,ENGL,213,Modernist Lit and Culture,LCD,0,4,8,7,6,2,1,0,1,0,0,1,0,0,"Lown-Hecht, Tania E",30
2011,Spring,2011-sp,ENGL,218,Introduction to Shakespeare,LCD,0,11,7,3,1,0,0,0,0,1,0,0,0,0,"O'Brien, Matthew J",23
2011,Spring,2011-sp,ENGL,218,Introduction to Shakespeare,LCD,0,2,12,6,6,2,1,0,0,0,0,0,1,0,"Luttfring, Sara D",30
